accuracy;context;datetaken;datetakengranularity;datetakenunknown;description;farm;geo_is_contact;geo_is_family;geo_is_friend;geo_is_public;height_c;id;isfamily;isfriend;ispublic;latitude;license;longitude;owner;ownername;place_id;secret;server;species_word;tags;title;url_c;width_c;woeid
13;0;2017-08-16 14:14:53;0;0;b'';5;0.0;0.0;0.0;1.0;534;24072160388;0;0;1;51.57082800000001;0;-0.055274000000000004;29894834@N05;pierre_et_nelly;OvoZFe9SWryvgw;2dde3326b9;4485;Cygnus olor;b'cygnusolor cygnus muteswan swan cisnevulgar cignemut cisnebranco cignoreale h\xc3\xb6ckerschwan cygnetubercul\xc3\xa9 cygne';b'Mute swan';https://farm5.staticflickr.com/4485/24072160388_2dde3326b9_c.jpg;800;38629.0
0;0;2017-09-24 13:08:28;0;0;b'Cygne tubercule juv\xc3\xa9nile';5;;;;;534;37630791680;0;0;1;0.0;0;0.0;83336444@N06;choup06130;;ab3c03004f;4510;Cygnus olor;b'';b'_MG_8144';https://farm5.staticflickr.com/4510/37630791680_ab3c03004f_c.jpg;800;
0;0;2016-10-04 21:22:06;0;0;b'Monte - Funchal - Madeira island - Portugal';5;;;;;600;37167495494;0;0;1;0.0;0;0.0;104988466@N08;notjes1966;;fa0acea0ed;4453;Cygnus olor;b'';b'32. Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan';https://farm5.staticflickr.com/4453/37167495494_fa0acea0ed_c.jpg;800;
16;0;2017-09-22 02:15:47;0;0;b'                               ';5;0.0;0.0;0.0;1.0;451;23958776558;0;0;1;51.034269;9;13.76115;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;bcae52b293;4468;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07834';https://farm5.staticflickr.com/4468/23958776558_bcae52b293_c.jpg;800;26822154.0
16;0;2017-09-22 16:51:46;0;0;b'                               ';5;0.0;0.0;0.0;1.0;451;37141454063;0;0;1;51.051860999999995;9;13.809713;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;ac9796205f;4485;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07847';https://farm5.staticflickr.com/4485/37141454063_ac9796205f_c.jpg;800;639401.0
16;0;2017-10-01 22:08:51;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37553418980;0;0;1;51.059625;9;13.806175;30533963@N02;Bambizoe;RVYQ8bdTVLKNySndzA;d7479cef12;4471;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07905';https://farm5.staticflickr.com/4471/37553418980_d7479cef12_c.jpg;800;26822177.0
16;0;2017-10-01 22:49:40;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37553418840;0;0;1;51.059477;9;13.806560999999999;30533963@N02;Bambizoe;RVYQ8bdTVLKNySndzA;a227f05509;4487;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07906';https://farm5.staticflickr.com/4487/37553418840_a227f05509_c.jpg;800;26822177.0
16;0;2017-10-01 22:50:05;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37553418770;0;0;1;51.059472;9;13.806551999999998;30533963@N02;Bambizoe;RVYQ8bdTVLKNySndzA;890a541642;4456;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07908';https://farm5.staticflickr.com/4456/37553418770_890a541642_c.jpg;800;26822177.0
16;0;2017-10-01 23:32:26;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;23958774788;0;0;1;51.033638;9;13.7652;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;c09b212e14;4492;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07912';https://farm5.staticflickr.com/4492/23958774788_c09b212e14_c.jpg;800;26822154.0
16;0;2017-10-01 23:32:20;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37553418570;0;0;1;51.033652000000004;9;13.765208;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;6a6555acea;4487;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07911';https://farm5.staticflickr.com/4487/37553418570_6a6555acea_c.jpg;800;26822154.0
16;0;2017-10-01 23:32:58;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37553418380;0;0;1;51.033619;9;13.765266;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;d4a177263f;4489;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07914';https://farm5.staticflickr.com/4489/37553418380_d4a177263f_c.jpg;800;26822154.0
16;0;2017-10-05 18:41:30;0;0;b'                               ';5;0.0;0.0;0.0;1.0;451;37763282726;0;0;1;51.034161;9;13.761204999999999;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;85931d1881;4457;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07936';https://farm5.staticflickr.com/4457/37763282726_85931d1881_c.jpg;800;26822154.0
16;0;2017-10-08 18:57:00;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37763282296;0;0;1;51.033763;9;13.764322;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;0f55791a3d;4507;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07939';https://farm5.staticflickr.com/4507/37763282296_0f55791a3d_c.jpg;800;26822154.0
16;0;2017-10-08 19:48:05;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37763282056;0;0;1;51.059188;9;13.807135999999998;30533963@N02;Bambizoe;RVYQ8bdTVLKNySndzA;e5c36c6006;4468;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07941';https://farm5.staticflickr.com/4468/37763282056_e5c36c6006_c.jpg;800;26822177.0
16;0;2017-10-12 07:36:21;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37141449253;0;0;1;51.033608;9;13.765122;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;1f576065b1;4471;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07958';https://farm5.staticflickr.com/4471/37141449253_1f576065b1_c.jpg;800;26822154.0
16;0;2017-10-12 08:21:20;0;0;b'                               ';5;0.0;0.0;0.0;1.0;451;37780126752;0;0;1;51.052591;9;13.809841;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;d37736c253;4497;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07968';https://farm5.staticflickr.com/4497/37780126752_d37736c253_c.jpg;800;639401.0
16;0;2017-10-12 08:21:09;0;0;b'                               ';5;0.0;0.0;0.0;1.0;451;37141447563;0;0;1;51.052591;9;13.809838000000001;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;3210b939a9;4465;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07967';https://farm5.staticflickr.com/4465/37141447563_3210b939a9_c.jpg;800;639401.0
16;0;2017-10-12 08:39:57;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37141446933;0;0;1;51.052636;9;13.809788000000001;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;a5fb2bf11e;4455;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07969';https://farm5.staticflickr.com/4455/37141446933_a5fb2bf11e_c.jpg;800;639401.0
16;0;2017-10-12 09:07:32;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37101708924;0;0;1;51.052411;9;13.809388;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;d28efe04c8;4495;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07976';https://farm5.staticflickr.com/4495/37101708924_d28efe04c8_c.jpg;800;639401.0
16;0;2017-10-12 09:07:38;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37101708504;0;0;1;51.052427;9;13.809385999999998;30533963@N02;Bambizoe;BZwtV7xXUbNLi4I;27ff607e11;4453;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07977';https://farm5.staticflickr.com/4453/37101708504_27ff607e11_c.jpg;800;639401.0
16;0;2017-10-13 23:26:13;0;0;b'                               ';5;0.0;0.0;0.0;1.0;600;37141443353;0;0;1;51.034402;9;13.761369;30533963@N02;Bambizoe;xzK33KVTVLIwkHZGFg;764f382049;4487;Cygnus olor;b'dresden 2017indresden 2017 schw\xc3\xa4ne h\xc3\xb6ckerschwan cygnusolor muteswan labu\xc5\xa5velk\xc3\xa1 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd kn\xc3\xb6lsvan kyhmyjoutsen cisnebranco \xc5\x82ab\xc4\x99d\xc5\xbaniemy knobbelzwaan \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 b\xc3\xbctyk\xc3\xb6shatty\xc3\xba cygnetubercul\xc3\xa9 cignoreale knopsvane \xed\x98\xb9\xea\xb3\xa0\xeb\x8b\x88 \xd8\xaa\xd9\x85\xd8\xb5\xd8\xa7\xd9\x85\xd8\xaa cisneblanco knoppsvane \xd7\x91\xd7\xa8\xd7\x91\xd7\x95\xd7\xa8\xd7\x9e\xd7\xa6\xd7\x95\xd7\x99';b'DSC07990';https://farm5.staticflickr.com/4487/37141443353_764f382049_c.jpg;800;26822154.0
